,TLabel,Tweet text processed,Unnamed: 0,Unnamed: 0.1,ZLabel,cashtags,conversation_id,created_at,date,day,geo,has_media,hashtags,hour,id,img_urls,is_replied,is_reply_to,likes,link,links,name,near,nlikes,nreplies,nretweets,parent_tweet_id,place,quote_url,replies,reply_to,reply_to_users,retweet,retweet_date,retweet_id,retweets,screen_name,search,source,text,text_html,timestamp,timestamp_epochs,timezone,trans_dest,trans_src,translate,tweet,tweet_id,tweet_url,user_id,user_id_str,user_rt,user_rt_id,username,video_url,tweet_processed,pred,pred_raw
312,1.0,sir u r right but blaming all the times on others is not good how u ever thought how china stopped the pollution instead of distributing freebies install smog tower in delhi which u have not even thought in5 yrs and pollution was less because of monsoon and wind,893.0,1110.0,1,[],1.19e+18,1572606324000.0,2019-11-01 11:05:24,5.0,,,[],11.0,1.19e+18,,,,,https://twitter.com/PRAVEEN38167/status/1190223309104807936,,PRAVEEN KUMAR GUPTA,,1.0,0.0,0.0,,,,,"[{'user_id': '2538775068', 'username': 'PRAVEEN38167'}, {'user_id': '711694309', 'username': 'AamAadmiParty'}, {'user_id': '405427035', 'username': 'ArvindKejriwal'}]",,False,,,,,smog tower,,,,,,UTC,,,,"Sir u r right but blaming all the times on others is not good 
how u ever thought how china stopped the pollution

instead of distributing freebies install smog tower in delhi which u have not even thought in5 yrs

and pollution was less because of monsoon and wind",,,2538775068,2538775068.0,,,PRAVEEN38167,,sir u r right but blaming all the times on others is not good how u ever thought how china stopped the pollution instead of distributing freebies install smog tower in delhi which u have not even thought in5 yrs and pollution was less because of monsoon and wind,-1,0.9928570985794067
314,1.0,"i think using smog tower would be far more better then going for odd even.... n fyi in this odd even buses, ola uber autos etc are exempted... only normal 4 wheelers are included... n yeah 70 lkh 2 wheeler also exemptd. …",822.0,1012.0,1,[],1.19e+18,1572885909000.0,2019-11-04 16:45:09,1.0,,,[],16.0,1.19e+18,,,,,https://twitter.com/ayush_gtm/status/1191395970707161088,,HydroxyChloroQuine,,0.0,0.0,0.0,,,,,"[{'user_id': '1007570541744566272', 'username': 'ayush_gtm'}, {'user_id': '1058647148152086528', 'username': 'Aphrodite_9090'}]",,False,,,,,smog tower,,,,,,UTC,,,,"I think using smog tower would be far more better then going for odd even.... N FYI in this odd even buses, ola uber autos etc are exempted... Only normal 4 wheelers are included... N yeah 70 lkh 2 wheeler also exemptd.
 https://www.google.com/amp/s/m.economictimes.com/small-biz/startups/newsbuzz/indias-own-smog-tower-may-help-combat-air-pollution/amp_articleshow/66496696.cms …",,,1007570541744566272,1.01e+18,,,ayush_gtm,,"i think using smog tower would be far more better then going for odd even.... n fyi in this odd even buses, ola uber autos etc are exempted... only normal 4 wheelers are included... n yeah 70 lkh 2 wheeler also exemptd. …",-1,0.6820191144943237
317,1.0,the air situation in the entire of north india is alarming and it's a shame that we are yet to bring the smog tower technology into use. politicians should join hands to fight the problem and stop the blame game. #delhibachao #delhibachao #delhipollution,887.0,1104.0,1,[],1.19e+18,1572783084000.0,2019-11-03 12:11:24,7.0,,,"['#delhibachao', '#delhibachao', '#delhipollution']",12.0,1.19e+18,,,,,https://twitter.com/_phoenixor_/status/1190964694573436933,,Siddarth Shastry,,5.0,3.0,0.0,,,,,"[{'user_id': '1078569813960605696', 'username': '_phoenixor_'}]",,False,,,,,smog tower,,,,,,UTC,,,,"The air situation in the entire of North India is alarming and it's a shame that we are yet to bring the smog tower technology into use.

Politicians should join hands to fight the problem and stop the blame game.
#DelhiBachao #DelhiBachao #DelhiPollution",,,1078569813960605696,1.08e+18,,,_phoenixor_,,the air situation in the entire of north india is alarming and it's a shame that we are yet to bring the smog tower technology into use. politicians should join hands to fight the problem and stop the blame game. #delhibachao #delhibachao #delhipollution,-1,0.9593179225921631
327,1.0,"day 7: #hatersgonnahate but our #smogtower doing its job. fabricated news about rains and wind bringing relief. tomorrow, when weather reverses, even then smog tower will stand. #smogtowersogood that we are breathing. in your face , haters #myrighttobreathe",275.0,287.0,1,[],1.22e+18,1578630001000.0,2020-01-10 4:20:01,5.0,,,"['#hatersgonnahate', '#smogtower', '#smogtowersogood', '#myrighttobreathe']",4.0,1.22e+18,,,,,https://twitter.com/KANAK0409/status/1215488438503268352,,Kanak,,1.0,0.0,4.0,,,,,"[{'user_id': '956702270', 'username': 'KANAK0409'}, {'user_id': '1018871382736764929', 'username': 'MRTB_India'}]",,False,,,,,smog tower,,,,,,UTC,,,,"Day 7: #hatersgonnahate but our #SmogTower doing its job. Fabricated news about rains and wind bringing relief. Tomorrow, when weather reverses, even then smog tower will stand. #SmogTowerSoGood that we are breathing. In your face , haters #MyRightToBreathe @MRTB_India pic.twitter.com/eTXRGNdN71",,,956702270,956702270.0,,,KANAK0409,,"day 7: #hatersgonnahate but our #smogtower doing its job. fabricated news about rains and wind bringing relief. tomorrow, when weather reverses, even then smog tower will stand. #smogtowersogood that we are breathing. in your face , haters #myrighttobreathe",-1,0.9972277283668518
333,1.0,"new delhi's first ever smog tower started its operation on jan 3. the massive 20-feet-tall-air-purifier has been installed at south delhi's lajpat nagar mkt, which sees an average footfall of 15,000 people everyday. thanks to #delhipollution #smog #airpurifier",301.0,314.0,1,[],1.21e+18,1578417581000.0,2020-01-07 17:19:41,2.0,,,"['#delhipollution', '#smog', '#airpurifier']",17.0,1.21e+18,,,,,https://twitter.com/advassociatdcac/status/1214597485894627328,,ADroit,,4.0,0.0,1.0,,,,,"[{'user_id': '770251968472293376', 'username': 'advassociatdcac'}, {'user_id': '99448420', 'username': 'GautamGambhir'}]",,False,,,,,smog tower,,,,,,UTC,,,,"New Delhi's first ever smog tower started its operation on Jan 3. The massive 20-feet-tall-air-purifier has been installed at South delhi's Lajpat Nagar mkt, which sees an average footfall of 15,000 people everyday. 

Thanks to @GautamGambhir
#DelhiPollution #Smog #AirPurifier pic.twitter.com/ik0HzRDVBG",,,770251968472293376,7.7e+17,,,advassociatdcac,,"new delhi's first ever smog tower started its operation on jan 3. the massive 20-feet-tall-air-purifier has been installed at south delhi's lajpat nagar mkt, which sees an average footfall of 15,000 people everyday. thanks to #delhipollution #smog #airpurifier",1,0.9978944659233093
337,1.0,delhi gets first smog tower to combat air pollution - delhi news - hindustan times …,319.0,332.0,1,[],1.21e+18,1578336746000.0,2020-01-06 18:52:26,1.0,,,[],18.0,1.21e+18,,,,,https://twitter.com/irajeevuwho/status/1214258438168928256,,Democrazy,,1.0,0.0,0.0,,,,,"[{'user_id': '1012621047844270081', 'username': 'irajeevuwho'}]",,False,,,,,smog tower,,,,,,UTC,,,,Delhi gets first smog tower to combat air pollution - delhi news - Hindustan Times  https://www.hindustantimes.com/cities/delhi-s-first-smog-tower-to-start-working-at-lajpat-nagar-from-friday/story-iMDG2W04FGK0cxhcYm0SnI.html …,,,1012621047844270081,1.01e+18,,,irajeevuwho,,delhi gets first smog tower to combat air pollution - delhi news - hindustan times …,1,0.9152584075927734
345,1.0,this #smogtower is great! i look forward to seeing how it's doing. #delhiairemergency #delhipollution #pollution #solutions – how hard would it be to stop / ban the sale of firecrackers in the metropolitan #newdelhi / #delhi area or at least in the city limits? …,415.0,444.0,1,[],1.21e+18,1578083356000.0,2020-01-03 20:29:16,5.0,,,"['#smogtower', '#delhiairemergency', '#delhipollution', '#pollution', '#solutions', '#newdelhi', '#delhi']",20.0,1.21e+18,,,,,https://twitter.com/USAS_WW1/status/1213195643746996224,,"Technology, Travel and History",,5.0,0.0,1.0,,,https://twitter.com/AQI_India/status/1212974347951849472,,"[{'user_id': '95708774', 'username': 'USAS_WW1'}]",,False,,,,,smog tower,,,,,,UTC,,,,This #SmogTower is great!  I look forward to seeing how it's doing.  #DelhiAirEmergency #DelhiPollution #pollution #solutions – How hard would it be to stop / ban the sale of firecrackers in the metropolitan #NewDelhi / #Delhi area or at least in the city limits? https://twitter.com/AQI_India/status/1212974347951849472 …,,,95708774,95708774.0,,,USAS_WW1,,this #smogtower is great! i look forward to seeing how it's doing. #delhiairemergency #delhipollution #pollution #solutions – how hard would it be to stop / ban the sale of firecrackers in the metropolitan #newdelhi / #delhi area or at least in the city limits? …,1,0.9982409477233887
349,1.0,delhi gets its first smog tower - installed at lajpat nagar - smog towers are big structures which function like air purifiers,348.0,363.0,1,[],1.21e+18,1578229638000.0,2020-01-05 13:07:18,7.0,,,[],13.0,1.21e+18,,,,,https://twitter.com/bhushan_gyan/status/1213809195201351680,,Lt Gen Gyan Bhushan,,5.0,0.0,0.0,,,,,"[{'user_id': '2315474990', 'username': 'bhushan_gyan'}]",,False,,,,,smog tower,,,,,,UTC,,,,"Delhi gets its first smog tower - installed at Lajpat Nagar - smog towers are big structures which function like air purifiers 

 https://indianexpress.com/article ",,,2315474990,2315474990.0,,,bhushan_gyan,,delhi gets its first smog tower - installed at lajpat nagar - smog towers are big structures which function like air purifiers,1,0.9984295964241028
369,1.0,"#explainers | come next winter, new delhi will have at least one anti-smog tower to help combat the hazardous air that grips the national capital. will delhi be able to pull off a beijing? explains. …",539.0,604.0,1,[],1.21e+18,1576634201000.0,2019-12-18 1:56:41,3.0,,,['#explainers'],1.0,1.21e+18,,,,,https://twitter.com/TheQuint/status/1207117446835920896,,The Quint,,13.0,0.0,5.0,,,,,"[{'user_id': '2982269822', 'username': 'TheQuint'}, {'user_id': '492137245', 'username': 'MythreyeeRamesh'}]",,False,,,,,smog tower,,,,,,UTC,,,,"#Explainers | Come next winter, New Delhi will have at least one anti-smog tower to help combat the hazardous air that grips the national capital. Will Delhi be able to pull off a Beijing? @MythreyeeRamesh explains. https://www.thequint.com/news/environment/delhi-pollution-anti-smog-towers-explainer …",,,2982269822,2982269822.0,,,TheQuint,,"#explainers | come next winter, new delhi will have at least one anti-smog tower to help combat the hazardous air that grips the national capital. will delhi be able to pull off a beijing? explains. …",0,0.9428443908691406
370,1.0,"clean delhi clean india: made-in-india smog tower spells hope for delhi, can clean 130 crore litres of air per day! …",59.0,63.0,1,[],1.23e+18,1581350480000.0,2020-02-10 16:01:20,1.0,,,[],16.0,1.23e+18,,,,,https://twitter.com/editoraju/status/1226898954547150849,,Raju Khandelwal,,0.0,0.0,0.0,,,,,"[{'user_id': '126612594', 'username': 'editoraju'}]",,False,,,,,smog tower,,,,,,UTC,,,,"CLEAN DELHI CLEAN INDIA:
Made-in-India Smog Tower Spells Hope For Delhi, Can Clean 130 Crore Litres of Air Per Day!

 https://www.thebetterindia.com/163770/delhi-air-pollution-solution-kurin-smog-tower-news/ …",,,126612594,126612594.0,,,editoraju,,"clean delhi clean india: made-in-india smog tower spells hope for delhi, can clean 130 crore litres of air per day! …",1,0.9983047246932983
377,1.0,we should install one next to the smog tower in delhi. #smogtowersogood that it will keep the lungs pristine white forever #myrighttobreathe,142.0,148.0,1,[],1.22e+18,1579751814000.0,2020-01-23 3:56:54,4.0,,,"['#smogtowersogood', '#myrighttobreathe']",3.0,1.22e+18,,,,,https://twitter.com/KANAK0409/status/1220193664208556032,,Kanak,,2.0,0.0,0.0,,,,,"[{'user_id': '956702270', 'username': 'KANAK0409'}, {'user_id': '31711965', 'username': 'Brikesh'}, {'user_id': '385884531', 'username': 'akhileshNBT'}, {'user_id': '1606048885', 'username': 'AUThackeray'}, {'user_id': '939063867329482753', 'username': 'AQI_India'}, {'user_id': '1336802096', 'username': 'tweetsvirat'}]",,False,,,,,smog tower,,,,,,UTC,,,,We should install one next to the smog tower in Delhi. #SmogTowerSoGood that it will keep the lungs pristine white forever  #MyRightToBreathe,,,956702270,956702270.0,,,KANAK0409,,we should install one next to the smog tower in delhi. #smogtowersogood that it will keep the lungs pristine white forever #myrighttobreathe,1,0.9984001517295837
380,1.0,yeah!!! an iit grad couldn't find a feasible solution for pollution in 5years but a cricketer mp got a smog tower installed in lajpat nagar within 6 months of taking oath. it is not education that counts but intent to utilise resources available that matter.,127.0,133.0,1,[],1.22e+18,1579767447000.0,2020-01-23 8:17:27,4.0,,,[],8.0,1.22e+18,,,,,https://twitter.com/jainmani21/status/1220259234715033601,,Manish Jain,,0.0,0.0,0.0,,,,,"[{'user_id': '735570248', 'username': 'jainmani21'}, {'user_id': '978563848482385921', 'username': 'reshma_alam9'}, {'user_id': '49900276', 'username': 'kishalay'}]",,False,,,,,smog tower,,,,,,UTC,,,,Yeah!!! An IIT grad couldn't find a feasible solution for pollution in 5years but a cricketer MP got a smog tower installed in Lajpat Nagar within 6 months of taking oath. It is not education that counts but intent to utilise resources available that matter.  pic.twitter.com/fclsuSbmVb,,,735570248,735570248.0,,,jainmani21,,yeah!!! an iit grad couldn't find a feasible solution for pollution in 5years but a cricketer mp got a smog tower installed in lajpat nagar within 6 months of taking oath. it is not education that counts but intent to utilise resources available that matter.,-1,0.993051290512085
386,1.0,"dont support lies. can you tell us figures how many were promise were made & how many were ""finished"" how many schools are in delhi & how many converted to model school? how many new buses added? any smog tower to clear pollution? how new hospitals? no.of mohalla clinics running?",92.0,98.0,1,[],1.22e+18,1580180377000.0,2020-01-28 2:59:37,2.0,,,[],2.0,1.22e+18,,,,,https://twitter.com/SudhirPA3/status/1221991189341061121,,"Sudhir PA,",,2.0,0.0,0.0,,,,,"[{'user_id': '967339700607332352', 'username': 'SudhirPA3'}, {'user_id': '50585550', 'username': 'ashokkmrsingh'}]",,False,,,,,smog tower,,,,,,UTC,,,,"Dont support lies. Can you tell us figures how many were promise were made & how many were ""finished""
How many schools are in Delhi & how many converted to model school?
How many new buses added?
Any smog tower to clear pollution?
How new Hospitals?
No.of Mohalla clinics running?",,,967339700607332352,9.67e+17,,,SudhirPA3,,"dont support lies. can you tell us figures how many were promise were made & how many were ""finished"" how many schools are in delhi & how many converted to model school? how many new buses added? any smog tower to clear pollution? how new hospitals? no.of mohalla clinics running?",0,0.9905775785446167
389,1.0,even if one square km area around smog tower can have clean air it’s a step in the right direction. just like street lights in every corner of delhi why not smog towers too. delhi pollution after all is a matter of life and death for delhites. think about it!,417.0,447.0,1,[],1.21e+18,1578081117000.0,2020-01-03 19:51:57,5.0,,,[],19.0,1.21e+18,,,,,https://twitter.com/chandnimathur5/status/1213186255627796480,,chandnimathur,,1.0,0.0,0.0,,,,,"[{'user_id': '1626280508', 'username': 'chandnimathur5'}, {'user_id': '1025044690083573760', 'username': 'BhavreenMK'}, {'user_id': '99448420', 'username': 'GautamGambhir'}, {'user_id': '815473030868545537', 'username': 'LtGovDelhi'}, {'user_id': '1072993274', 'username': 'PrakashJavdekar'}, {'user_id': '1018871382736764929', 'username': 'MRTB_India'}, {'user_id': '108840062', 'username': 'rsuri54'}, {'user_id': '59352420', 'username': 'CBhattacharji'}, {'user_id': '722081805445177344', 'username': 'JasjeevSinghTOI'}, {'user_id': '3059424457', 'username': 'joydeepthakur'}, {'user_id': '3186968196', 'username': 'vidhiverma019'}, {'user_id': '56685329', 'username': 'bhupendrachaube'}, {'user_id': '31711965', 'username': 'Brikesh'}]",,False,,,,,smog tower,,,,,,UTC,,,,Even if one square km area around smog tower can have clean air it’s a step in the right direction. Just like street lights in every corner of Delhi why not smog towers too. Delhi pollution after all is a matter of life and death for Delhites. Think about it!,,,1626280508,1626280508.0,,,chandnimathur5,,even if one square km area around smog tower can have clean air it’s a step in the right direction. just like street lights in every corner of delhi why not smog towers too. delhi pollution after all is a matter of life and death for delhites. think about it!,1,0.997837245464325
392,1.0,something big in making... #shuddh #smogtower #dharmendrabhaskar #gaschamber #airpollution …,641.0,721.0,1,[],1.2e+18,1574066225000.0,2019-11-18 8:37:05,1.0,,,"['#shuddh', '#smogtower', '#dharmendrabhaskar', '#gaschamber', '#airpollution']",8.0,1.2e+18,,,,,https://twitter.com/dharmendrabh/status/1196346574630244352,,Dharmendra Bhaskar,,0.0,0.0,0.0,,,,,"[{'user_id': '2397417456', 'username': 'dharmendrabh'}]",,False,,,,,smog tower,,,,,,UTC,,,,"Something big in making...

#shuddh #smogtower #dharmendrabhaskar #gaschamber #airpollution  https://www.instagram.com/p/B5ABS1ZJyH2/?igshid=6k5ok2jresv1 …",,,2397417456,2397417456.0,,,dharmendrabh,,something big in making... #shuddh #smogtower #dharmendrabhaskar #gaschamber #airpollution …,1,0.9743548631668091
